Time,Timestamp [ms],CPU cores,CPU capacity provisioned [MHZ],CPU usage [MHZ],CPU usage [%],Memory capacity provisioned [KB],Memory usage [KB],Disk read throughput [KB/s],Disk write throughput [KB/s],Network received throughput [KB/s],Network transmitted throughput [KB/s]
2013-07-16 02:25:34,1373941534,2,5851.9989,760.7598569999999,13.0,8388608.0,866821.0666666668,0.0,1.6666666666666667,11.666666666666664,29.0
2013-07-16 02:30:34,1373941834,2,5851.9989,708.0918668999999,12.1,8388608.0,922744.5333333331,0.0,1.0,13.866666666666667,34.0
2013-07-16 02:35:34,1373942134,2,5851.9989,766.6118558999998,13.1,8388608.0,587201.6,0.0,1.0,13.4,33.4
2013-07-16 02:40:34,1373942434,2,5851.9989,752.3998585714286,12.857142857142858,8388608.0,623152.2857142857,0.0,1.1428571428571428,12.5,31.0
2013-07-16 02:45:34,1373942734,2,5851.9989,731.4998625000002,12.5,8388608.0,475352.26666666655,0.0,1.0,11.6,28.86666666666667
2013-07-16 02:50:34,1373943034,2,5851.9989,741.2531940000001,12.666666666666668,8388608.0,643124.8,0.0,1.0,14.666666666666664,37.4
2013-07-16 02:55:34,1373943334,2,5851.9989,782.2171863,13.366666666666667,8388608.0,760565.3333333335,0.0,1.0,12.333333333333336,30.066666666666666
2013-07-16 03:00:34,1373943634,2,5851.9989,776.3651874,13.266666666666667,8388608.0,866820.8,0.0,0.9333333333333332,11.666666666666664,28.93333333333333
2013-07-16 03:05:34,1373943934,2,5851.9989,700.2892016999998,11.966666666666667,8388608.0,878005.8666666667,0.0,1.5333333333333334,13.466666666666667,32.666666666666664
2013-07-16 03:10:34,1373944234,2,5851.9989,764.6611896000002,13.066666666666668,8388608.0,699049.3333333335,0.0,1.3333333333333333,13.666666666666664,34.93333333333333
2013-07-16 03:15:34,1373944534,2,5851.9989,778.3158537,13.3,8388608.0,693457.6,0.0,1.0,11.8,29.0
2013-07-16 03:20:34,1373944834,2,5851.9989,739.8598609285713,12.642857142857142,8388608.0,820883.1428571428,0.0,1.0714285714285714,12.428571428571427,31.07142857142857
2013-07-16 03:25:34,1373945134,2,5851.9989,725.6478635999998,12.4,8388608.0,844451.7333333333,0.0,1.0,14.4,36.93333333333333
2013-07-16 03:30:34,1373945434,2,5851.9989,770.5131885,13.166666666666668,8388608.0,928338.1333333331,0.0,1.3333333333333333,11.666666666666664,28.86666666666667
2013-07-16 03:35:34,1373945734,2,5851.9989,773.2998546428571,13.214285714285715,8388608.0,886794.2857142857,0.0,0.8571428571428571,12.571428571428573,31.07142857142857
2013-07-16 03:40:34,1373946034,2,5851.9989,746.1298597499998,12.75,8388608.0,671087.1428571428,0.0,1.0714285714285714,13.071428571428573,33.285714285714285
2013-07-16 03:45:34,1373946334,2,5851.9989,784.1678526000001,13.4,8388608.0,844451.4666666667,0.0,1.0,12.266666666666667,29.73333333333333
2013-07-16 03:50:34,1373946634,2,5851.9989,786.1185188999998,13.433333333333332,8388608.0,978668.5333333331,0.0,1.0,11.733333333333333,28.93333333333333
2013-07-16 03:55:34,1373946934,2,5851.9989,737.7698613214287,12.607142857142858,8388608.0,868818.0,0.0,1.0714285714285714,12.5,31.07142857142857
2013-07-16 04:00:34,1373947234,2,5851.9989,748.2198593571428,12.785714285714285,8388608.0,790925.1428571428,0.0,1.6428571428571428,12.714285714285715,32.142857142857146
2013-07-16 04:05:34,1373947534,2,5851.9989,764.6611896000002,13.066666666666668,8388608.0,665495.4666666667,0.0,1.3333333333333333,13.4,33.266666666666666
2013-07-16 04:10:34,1373947834,2,5851.9989,750.3098589642857,12.821428571428573,8388608.0,683070.5714285715,0.0,1.0714285714285714,12.571428571428573,31.0
2013-07-16 04:15:34,1373948134,2,5851.9989,723.6971973,12.366666666666667,8388608.0,687864.0,0.0,0.9333333333333332,11.733333333333333,28.93333333333333
2013-07-16 04:20:34,1373948434,2,5851.9989,760.7598569999999,13.0,8388608.0,862826.2857142857,0.0,1.0714285714285714,12.785714285714285,32.5
2013-07-16 04:25:34,1373948734,2,5851.9989,752.3998585714286,12.857142857142858,8388608.0,742988.8571428572,0.0,1.0714285714285714,12.571428571428573,31.0
2013-07-16 04:30:35,1373949035,2,5851.9989,721.7465309999997,12.333333333333332,8388608.0,855636.2666666667,0.0,1.0,12.866666666666667,30.0
2013-07-16 04:35:35,1373949335,2,5851.9989,721.7465309999997,12.333333333333332,8388608.0,872413.6,0.0,1.0,13.4,31.86666666666667
2013-07-16 04:40:35,1373949635,2,5851.9989,764.9398562142858,13.071428571428573,8388608.0,928736.2857142857,0.0,1.8571428571428568,12.928571428571427,31.785714285714285
2013-07-16 04:45:35,1373949935,2,5851.9989,782.2171863,13.366666666666667,8388608.0,1073740.0,0.0,1.0,11.6,28.93333333333333
2013-07-16 04:50:35,1373950235,2,5851.9989,735.6798617142856,12.571428571428573,8388608.0,826876.0,0.0,1.7142857142857142,12.357142857142858,30.92857142857143
2013-07-16 04:55:35,1373950535,2,5851.9989,782.2171863,13.366666666666667,8388608.0,900374.9333333332,0.0,1.0,13.333333333333336,33.4
2013-07-16 05:00:35,1373950835,2,5851.9989,766.6118558999998,13.1,8388608.0,922745.6,0.0,1.0,11.6,28.93333333333333
2013-07-16 05:05:35,1373951135,2,5851.9989,723.6971973,12.366666666666667,8388608.0,838859.7333333333,0.0,1.0,11.666666666666664,29.0
2013-07-16 05:10:35,1373951435,2,5851.9989,741.9498605357143,12.678571428571427,8388608.0,1036589.7142857143,0.0,1.0714285714285714,13.642857142857142,31.92857142857143
2013-07-16 05:15:35,1373951735,2,5851.9989,750.3098589642857,12.821428571428573,8388608.0,856834.2857142857,0.0,1.0714285714285714,13.0,31.5
2013-07-16 05:20:35,1373952035,2,5851.9989,756.5798577857142,12.928571428571427,8388608.0,856835.1428571428,0.0,1.0714285714285714,12.5,31.07142857142857
2013-07-16 05:25:35,1373952335,2,5851.9989,713.9438657999998,12.2,8388608.0,805304.5333333333,0.0,1.0,13.0,30.33333333333333
2013-07-16 05:30:35,1373952635,2,5851.9989,756.8585243999999,12.933333333333332,8388608.0,699049.6,0.0,1.0,14.066666666666665,36.93333333333333
2013-07-16 05:35:35,1373952935,2,5851.9989,782.2171863,13.366666666666667,8388608.0,794120.2666666667,0.0,1.0,11.733333333333333,29.2
2013-07-16 05:40:35,1373953235,2,5851.9989,743.2038603,12.7,8388608.0,866820.8,0.0,1.0666666666666669,11.6,29.0
2013-07-16 05:45:35,1373953535,2,5851.9989,735.6798617142856,12.571428571428573,8388608.0,946712.2857142857,0.0,1.0714285714285714,12.5,30.92857142857143
2013-07-16 05:50:35,1373953835,2,5851.9989,774.4145210999999,13.233333333333333,8388608.0,855636.0,0.0,1.0,13.133333333333333,32.8
2013-07-16 05:55:35,1373954135,2,5851.9989,770.5131885,13.166666666666668,8388608.0,771749.3333333335,0.0,1.7333333333333334,11.666666666666664,29.0
2013-07-16 06:00:35,1373954435,2,5851.9989,769.1198554285713,13.142857142857142,8388608.0,862825.7142857143,0.0,1.0,12.5,31.07142857142857
2013-07-16 06:05:35,1373954735,2,5851.9989,748.2198593571428,12.785714285714285,8388608.0,748980.8571428572,0.0,1.0714285714285714,13.071428571428573,32.642857142857146
2013-07-16 06:10:35,1373955035,2,5851.9989,786.1185188999998,13.433333333333332,8388608.0,754973.3333333335,0.0,1.0,12.2,29.8
2013-07-16 06:15:35,1373955335,2,5851.9989,758.669857392857,12.964285714285715,8388608.0,731004.8571428572,0.0,1.0714285714285714,12.571428571428573,31.07142857142857
2013-07-16 06:20:35,1373955635,2,5851.9989,739.8598609285713,12.642857142857142,8388608.0,910762.0,0.0,1.0714285714285714,12.5,31.0
2013-07-16 06:25:35,1373955935,2,5851.9989,774.4145210999999,13.233333333333333,8388608.0,861228.8,0.0,1.6666666666666667,13.466666666666667,33.8
2013-07-16 06:30:35,1373956235,2,5851.9989,770.5131885,13.166666666666668,8388608.0,872413.8666666667,0.0,1.0,11.6,28.93333333333333
2013-07-16 06:35:35,1373956535,2,5851.9989,733.4505287999998,12.533333333333333,8388608.0,827674.1333333333,0.0,1.6,11.733333333333333,28.93333333333333
2013-07-16 06:40:35,1373956835,2,5851.9989,735.4011951,12.566666666666668,8388608.0,883598.6666666665,0.0,0.8666666666666667,14.8,37.13333333333333
2013-07-16 06:45:35,1373957135,2,5851.9989,799.773183,13.666666666666668,8388608.0,782934.9333333332,0.0,1.0,12.333333333333336,30.33333333333333
2013-07-16 06:50:36,1373957436,2,5851.9989,762.8498566071429,13.035714285714285,8388608.0,635136.0,0.07142857142857142,1.7142857142857142,12.571428571428573,31.07142857142857
2013-07-16 06:55:36,1373957736,2,5851.9989,704.1905343,12.033333333333333,8388608.0,844451.7333333333,0.0,1.4666666666666666,13.533333333333333,32.93333333333333
2013-07-16 07:00:36,1373958036,2,5851.9989,766.6118558999998,13.1,8388608.0,788527.2,0.06666666666666668,1.2666666666666666,13.6,34.666666666666664
2013-07-16 07:05:36,1373958336,2,5851.9989,778.3158537,13.3,8388608.0,671087.2,0.0,0.8666666666666667,11.666666666666664,28.93333333333333
2013-07-16 07:10:36,1373958636,2,5851.9989,737.3518614,12.6,8388608.0,810897.0666666668,0.0,1.0,11.6,28.93333333333333
2013-07-16 07:15:36,1373958936,2,5851.9989,717.8451984000001,12.266666666666667,8388608.0,743787.7333333333,0.0,1.0666666666666669,14.866666666666667,36.4
2013-07-16 07:20:36,1373959236,2,5851.9989,782.2171863,13.366666666666667,8388608.0,989853.6,0.0,0.8666666666666667,12.866666666666667,31.4
2013-07-16 07:25:36,1373959536,2,5851.9989,774.4145210999999,13.233333333333333,8388608.0,654309.8666666667,0.0,1.0,11.533333333333333,28.93333333333333
2013-07-16 07:30:36,1373959836,2,5851.9989,721.7465309999997,12.333333333333332,8388608.0,749380.5333333333,0.0,1.0,13.066666666666665,30.466666666666665
2013-07-16 07:35:36,1373960136,2,5851.9989,768.5625222,13.133333333333333,8388608.0,945114.4,0.0,1.0,14.066666666666665,36.8
2013-07-16 07:40:36,1373960436,2,5851.9989,780.2665199999999,13.333333333333332,8388608.0,682272.8,0.0,1.8666666666666667,11.8,29.266666666666666
2013-07-16 07:45:36,1373960736,2,5851.9989,743.2038603,12.7,8388608.0,1107294.4,0.0,1.0,11.666666666666664,28.93333333333333
2013-07-16 07:50:36,1373961036,2,5851.9989,830.9838437999998,14.2,8388608.0,889190.4,0.0,1.1333333333333333,16.266666666666666,41.46666666666667
2013-07-16 07:55:36,1373961336,2,5851.9989,791.9705177999998,13.533333333333333,8388608.0,754972.8,0.0,2.333333333333333,11.666666666666664,29.0
2013-07-16 08:00:36,1373961636,2,5851.9989,807.5758482000001,13.8,8388608.0,872413.6,0.0,1.0,14.8,37.06666666666667
2013-07-16 08:05:36,1373961936,2,5851.9989,830.9838437999998,14.2,8388608.0,1040185.6,0.0,1.4666666666666666,14.866666666666667,38.53333333333333
2013-07-16 08:10:36,1373962236,2,5851.9989,797.8225166999998,13.633333333333333,8388608.0,956298.4,0.0,1.0,12.733333333333333,30.53333333333333
2013-07-16 08:15:36,1373962536,2,5851.9989,756.8585243999999,12.933333333333332,8388608.0,822081.6,0.0,1.0,11.666666666666664,29.0
2013-07-16 08:20:36,1373962836,2,5851.9989,715.8945320999999,12.233333333333333,8388608.0,805304.8,0.0,1.0,13.533333333333333,32.13333333333333
2013-07-16 08:25:36,1373963136,2,5851.9989,782.2171863,13.366666666666667,8388608.0,771750.4,0.0,1.0,13.8,35.333333333333336
2013-07-16 08:30:36,1373963436,2,5851.9989,770.5131885,13.166666666666668,8388608.0,687864.0,0.0,1.0,11.666666666666664,28.86666666666667
2013-07-16 08:35:36,1373963736,2,5851.9989,741.2531940000001,12.666666666666668,8388608.0,872413.6,0.0,1.3333333333333333,11.733333333333333,29.13333333333333
2013-07-16 08:40:36,1373964036,2,5851.9989,731.4998625000002,12.5,8388608.0,872412.8,0.0,1.0666666666666669,14.266666666666667,35.73333333333333
2013-07-16 08:45:36,1373964336,2,5851.9989,1281.5877591,21.9,8388608.0,866821.6,0.0,49.86666666666667,98.26666666666668,205.33333333333331
2013-07-16 08:50:36,1373964636,2,5851.9989,1505.9143835999998,25.73333333333333,8388608.0,1459615.2,0.0,48.86666666666667,135.93333333333334,134.8
2013-07-16 08:55:36,1373964936,2,5851.9989,1226.9691027000001,20.966666666666665,8388608.0,1543502.4,0.0,1.4,53.6,95.46666666666668
2013-07-16 09:00:36,1373965236,2,5851.9989,1047.5078030999996,17.9,8388608.0,1677719.2,0.0,0.9333333333333332,14.466666666666667,32.73333333333333
2013-07-16 09:05:36,1373965536,2,5851.9989,936.319824,16.0,8388608.0,1325397.6,0.0,1.0,19.266666666666666,36.8
2013-07-16 09:10:36,1373965836,2,5851.9989,918.7638272999997,15.7,8388608.0,1207957.6,0.0,1.0,19.466666666666665,37.53333333333333
2013-07-16 09:15:36,1373966136,2,5851.9989,869.9971697999998,14.866666666666667,8388608.0,1107295.2,0.0,1.0,18.8,38.0
2013-07-16 09:20:36,1373966436,2,5851.9989,883.6518338999998,15.1,8388608.0,1124072.0,0.0,1.0,14.266666666666667,34.13333333333333
2013-07-16 09:25:36,1373966736,2,5851.9989,805.6251819,13.766666666666667,8388608.0,1107294.4,0.0,13.533333333333333,16.333333333333332,32.0
2013-07-16 09:30:36,1373967036,2,5851.9989,760.7598569999999,13.0,8388608.0,1140848.8,0.0,1.6666666666666667,11.8,29.2
2013-07-16 09:35:36,1373967336,2,5851.9989,711.9931995000002,12.166666666666668,8388608.0,939522.4,0.0,1.0,13.666666666666664,33.666666666666664
2013-07-16 09:40:36,1373967636,2,5851.9989,784.1678526000001,13.4,8388608.0,989854.4,0.0,1.0666666666666669,13.6,34.13333333333333
2013-07-16 09:45:36,1373967936,2,5851.9989,791.9705177999998,13.533333333333333,8388608.0,1291843.2,0.0,1.0,11.666666666666664,29.0
2013-07-16 09:50:36,1373968236,2,5851.9989,745.1545265999998,12.733333333333333,8388608.0,1124071.2,0.0,1.0,11.8,29.066666666666666
2013-07-16 09:55:36,1373968536,2,5851.9989,829.0331775000001,14.166666666666668,8388608.0,1219142.4,0.0,2.0,15.933333333333335,40.13333333333333
2013-07-16 10:00:36,1373968836,2,5851.9989,805.6251819,13.766666666666667,8388608.0,1207957.6,0.0,1.0,11.733333333333333,29.8
2013-07-16 10:05:36,1373969136,2,5851.9989,776.3651874,13.266666666666667,8388608.0,989854.1333333331,0.0,1.0666666666666669,14.2,34.93333333333333
2013-07-16 10:10:36,1373969436,2,5851.9989,776.3651874,13.266666666666667,8388608.0,1152032.8,0.0,0.8666666666666667,13.466666666666667,33.6
2013-07-16 10:15:36,1373969736,2,5851.9989,918.7638272999997,15.7,8388608.0,973077.0666666669,0.0,1.0,30.73333333333333,40.86666666666667
2013-07-16 10:20:36,1373970036,2,5851.9989,762.7105232999999,13.033333333333333,8388608.0,1056961.6,0.0,1.0,11.666666666666664,29.13333333333333
2013-07-16 10:25:36,1373970336,2,5851.9989,897.3064979999997,15.333333333333332,8388608.0,1627388.0,0.0,1.0,17.6,50.0
2013-07-16 10:30:36,1373970636,2,5851.9989,1061.1624672,18.133333333333333,8388608.0,1252696.0,0.0,0.8666666666666667,34.2,50.46666666666667
2013-07-16 10:35:36,1373970936,2,5851.9989,1133.3371203,19.366666666666667,8388608.0,1140848.0,8.4,3.733333333333333,16.333333333333332,43.13333333333333
2013-07-16 10:40:36,1373971236,2,5851.9989,912.9118284,15.6,8388608.0,1230326.666666667,0.0,1.3333333333333333,15.533333333333333,40.66666666666666
2013-07-16 10:45:37,1373971537,2,5851.9989,1131.3864539999995,19.33333333333333,8388608.0,1420468.5333333334,0.0,1.0,20.933333333333334,53.8
2013-07-16 10:50:37,1373971837,2,5851.9989,1008.4944771,17.233333333333334,8388608.0,1806345.066666667,0.0,0.9333333333333332,30.6,40.73333333333333
2013-07-16 10:55:37,1373972137,2,5851.9989,803.6745155999997,13.733333333333333,8388608.0,1515539.7333333334,0.0,2.0,15.933333333333335,38.73333333333333
2013-07-16 11:00:37,1373972437,2,5851.9989,1002.6424782,17.133333333333333,8388608.0,1263881.6,0.0,1.0,16.6,46.26666666666666
2013-07-16 11:05:37,1373972737,2,5851.9989,799.773183,13.666666666666668,8388608.0,1051370.4,0.0,0.8666666666666667,13.2,33.46666666666667
2013-07-16 11:10:37,1373973037,2,5851.9989,834.8851764000002,14.266666666666667,8388608.0,827674.6666666665,0.8,1.8,12.533333333333333,32.333333333333336
2013-07-16 11:15:37,1373973337,2,5851.9989,920.7144936,15.733333333333333,8388608.0,1001038.4,0.0,0.9333333333333332,18.33333333333333,47.66666666666666
2013-07-16 11:20:37,1373973637,2,5851.9989,1301.0944221,22.23333333333333,8388608.0,1219142.4,0.0,0.8666666666666667,52.73333333333333,58.8
2013-07-16 11:25:37,1373973937,2,5851.9989,1285.4890916999998,21.966666666666665,8388608.0,1515539.7333333334,0.0,1.8666666666666667,52.53333333333333,63.13333333333333
2013-07-16 11:30:37,1373974237,2,5851.9989,790.0198515,13.5,8388608.0,1185588.2666666666,0.0,1.2,13.8,37.93333333333333
2013-07-16 11:35:37,1373974537,2,5851.9989,786.1185188999998,13.433333333333332,8388608.0,1168810.666666667,0.0,0.8,11.666666666666664,29.13333333333333
2013-07-16 11:40:37,1373974837,2,5851.9989,721.7465309999997,12.333333333333332,8388608.0,1112886.4,0.0,1.0666666666666669,13.4,31.66666666666667
2013-07-16 11:45:37,1373975137,2,5851.9989,774.4145210999999,13.233333333333333,8388608.0,989853.8666666669,0.0,1.7333333333333334,13.8,35.86666666666667
2013-07-16 11:50:37,1373975437,2,5851.9989,823.1811786000001,14.066666666666668,8388608.0,1040185.6,0.0,0.9333333333333332,13.666666666666664,33.06666666666667
2013-07-16 11:55:37,1373975737,2,5851.9989,1330.3544166,22.73333333333333,8388608.0,1431653.333333333,0.0,1.2,35.6,58.13333333333333
2013-07-16 12:00:37,1373976037,2,5851.9989,788.0691851999999,13.466666666666667,8388608.0,1526724.0,0.0,0.8666666666666667,15.133333333333333,39.0
2013-07-16 12:05:37,1373976337,2,5851.9989,817.3291796999998,13.966666666666667,8388608.0,1185587.4666666666,0.0,1.4,13.133333333333333,33.13333333333333
2013-07-16 12:10:37,1373976637,2,5851.9989,782.2171863,13.366666666666667,8388608.0,1370136.8,0.0,1.0,11.733333333333333,29.066666666666666
2013-07-16 12:15:37,1373976937,2,5851.9989,881.7011676000002,15.066666666666668,8388608.0,1252697.066666667,0.0,1.0666666666666669,15.266666666666667,39.13333333333333
2013-07-16 12:20:37,1373977237,2,5851.9989,1076.7677976,18.4,8388608.0,1045777.6,0.2,1.0666666666666669,33.666666666666664,50.13333333333333
2013-07-16 12:25:37,1373977537,2,5851.9989,840.7371752999999,14.366666666666667,8388608.0,1174403.2,0.0,0.9333333333333332,12.8,33.2
2013-07-16 12:30:37,1373977837,2,5851.9989,764.6611896000002,13.066666666666668,8388608.0,1017816.5333333331,0.0,1.5333333333333334,11.666666666666664,29.2
2013-07-16 12:35:37,1373978137,2,5851.9989,729.5491962,12.466666666666667,8388608.0,794120.0,0.0,1.0,13.733333333333333,33.8
2013-07-16 12:40:37,1373978437,2,5851.9989,788.0691851999999,13.466666666666667,8388608.0,782934.4,0.0,1.0666666666666669,13.533333333333333,33.93333333333333
2013-07-16 12:45:37,1373978737,2,5851.9989,799.773183,13.666666666666668,8388608.0,1023408.5333333331,0.0,1.0,11.8,29.2
2013-07-16 12:50:37,1373979037,2,5851.9989,751.0065254999997,12.833333333333332,8388608.0,1101701.866666667,0.0,1.0,11.733333333333333,29.13333333333333
2013-07-16 12:55:37,1373979337,2,5851.9989,739.3025276999998,12.633333333333333,8388608.0,1017814.9333333331,0.0,1.0,14.0,34.86666666666667
2013-07-16 13:00:37,1373979637,2,5851.9989,786.1185188999998,13.433333333333332,8388608.0,1079332.2666666666,0.0,1.2,13.8,33.13333333333333
2013-07-16 13:05:37,1373979937,2,5851.9989,801.7238492999999,13.7,8388608.0,1230327.7333333334,0.0,1.2,11.733333333333333,29.066666666666666
2013-07-17 19:45:51,1374090351,2,5851.9989,815.3785133999997,13.933333333333332,8388608.0,1191180.0,0.0,4.0,12.133333333333333,30.13333333333333
2013-07-17 19:50:51,1374090651,2,5851.9989,813.4278470999999,13.9,8388608.0,1493169.6,0.0,2.333333333333333,12.133333333333333,30.13333333333333
2013-07-17 19:55:51,1374090951,2,5851.9989,768.5625222,13.133333333333333,8388608.0,1012223.2,0.0,1.4,13.866666666666667,33.333333333333336
2013-07-17 20:00:51,1374091251,2,5851.9989,799.773183,13.666666666666668,8388608.0,945114.6666666665,0.0,0.8666666666666667,13.133333333333333,34.8
2013-07-17 20:05:51,1374091551,2,5851.9989,844.6385078999997,14.433333333333332,8388608.0,1073739.4666666666,0.0,0.9333333333333332,13.333333333333336,32.13333333333333
2013-07-17 20:10:51,1374091851,2,5851.9989,834.8851764000002,14.266666666666667,8388608.0,1235919.2,0.0,0.8,12.0,30.2
2013-07-17 20:15:51,1374092151,2,5851.9989,795.8718504,13.6,8388608.0,1202364.8,0.0,0.7333333333333333,12.133333333333333,30.13333333333333
2013-07-17 20:20:51,1374092451,2,5851.9989,768.5625222,13.133333333333333,8388608.0,1476392.8,0.0,0.7333333333333333,13.733333333333333,32.6
2013-07-17 20:25:51,1374092751,2,5851.9989,801.7238492999999,13.7,8388608.0,1303028.8,0.0,0.7333333333333333,13.666666666666664,36.2
2013-07-17 20:30:51,1374093051,2,5851.9989,846.5891742,14.466666666666667,8388608.0,1006630.9333333331,0.0,0.6,13.0,31.73333333333333
2013-07-17 20:35:51,1374093351,2,5851.9989,850.4905068,14.533333333333333,8388608.0,1045777.6,0.0,0.6,12.133333333333333,30.2
2013-07-17 20:40:51,1374093651,2,5851.9989,793.9211841000001,13.566666666666668,8388608.0,1241512.2666666666,0.0,0.7333333333333333,12.2,30.2
2013-07-17 20:45:51,1374093951,2,5851.9989,768.5625222,13.133333333333333,8388608.0,1140849.066666667,0.0,0.7333333333333333,13.8,33.53333333333333
2013-07-17 20:50:51,1374094251,2,5851.9989,813.4278470999999,13.9,8388608.0,1112887.2,0.0,0.7333333333333333,13.866666666666667,35.93333333333333
2013-07-17 20:55:51,1374094551,2,5851.9989,860.2438382999999,14.7,8388608.0,1420468.2666666666,0.0,1.2666666666666666,12.666666666666664,31.066666666666666
2013-07-17 21:00:51,1374094851,2,5851.9989,832.9345100999999,14.233333333333333,8388608.0,1280659.2,0.0,1.6,12.133333333333333,30.066666666666666
2013-07-17 21:05:51,1374095151,2,5851.9989,778.3158537,13.3,8388608.0,995446.4,0.0,1.4666666666666666,12.2,30.266666666666666
2013-07-17 21:10:51,1374095451,2,5851.9989,772.4638547999998,13.2,8388608.0,1135256.8,0.0,0.8,13.933333333333335,33.86666666666667
2013-07-17 21:15:51,1374095751,2,5851.9989,817.3291796999998,13.966666666666667,8388608.0,1163218.666666667,0.0,0.6666666666666666,13.866666666666667,35.73333333333333
2013-07-17 21:20:51,1374096051,2,5851.9989,848.5398405,14.5,8388608.0,1174402.133333333,0.0,1.5333333333333334,12.533333333333333,30.73333333333333
2013-07-17 21:25:51,1374096351,2,5851.9989,821.2305123,14.033333333333333,8388608.0,1364544.8,0.0,0.7333333333333333,12.0,30.266666666666666
2013-07-17 21:30:51,1374096651,2,5851.9989,760.7598569999999,13.0,8388608.0,1017816.0,0.0,0.7333333333333333,12.133333333333333,30.2
2013-07-17 21:35:51,1374096951,2,5851.9989,778.3158537,13.3,8388608.0,1157626.666666667,0.0,0.6,14.4,36.13333333333333
2013-07-17 21:40:51,1374097251,2,5851.9989,838.7865089999998,14.333333333333332,8388608.0,1107294.133333333,0.0,0.6666666666666666,13.733333333333333,34.266666666666666
2013-07-17 21:45:51,1374097551,2,5851.9989,842.6878416000001,14.4,8388608.0,861229.0666666668,0.0,0.7333333333333333,12.133333333333333,30.066666666666666
2013-07-17 21:50:51,1374097851,2,5851.9989,819.2798459999998,14.0,8388608.0,1051370.666666667,0.0,0.7333333333333333,12.2,30.2
2013-07-17 21:55:51,1374098151,2,5851.9989,756.8585243999999,12.933333333333332,8388608.0,1062554.933333333,0.0,0.8666666666666667,13.2,30.73333333333333
2013-07-17 22:00:53,1374098453,2,5851.9989,780.2665199999999,13.333333333333332,8388608.0,1330989.866666667,0.0,0.8,13.733333333333333,36.53333333333333
2013-07-17 22:05:53,1374098753,2,5851.9989,901.2078306,15.4,8388608.0,1940562.666666667,160.86666666666667,21.73333333333333,13.333333333333336,33.53333333333333
2013-07-17 22:10:53,1374099053,2,5851.9989,850.4905068,14.533333333333333,8388608.0,1426060.5333333334,0.0,4.6,12.2,30.2
2013-07-17 22:15:53,1374099353,2,5851.9989,813.4278470999999,13.9,8388608.0,1509946.666666667,32.4,4.133333333333334,12.133333333333333,30.13333333333333
2013-07-17 22:20:53,1374099653,2,5851.9989,758.8091906999998,12.966666666666667,8388608.0,1325397.6,0.0,0.7333333333333333,13.4,31.4
2013-07-17 22:25:53,1374099953,2,5851.9989,803.6745155999997,13.733333333333333,8388608.0,1079332.5333333334,0.0,0.6,13.666666666666664,36.8
2013-07-17 22:30:53,1374100253,2,5851.9989,858.293172,14.666666666666668,8388608.0,1308620.8,0.0,13.2,13.266666666666667,32.266666666666666
2013-07-17 22:35:53,1374100553,2,5851.9989,838.7865089999998,14.333333333333332,8388608.0,1431653.866666667,0.0,1.1333333333333333,12.133333333333333,30.2
2013-07-17 22:40:53,1374100853,2,5851.9989,801.7238492999999,13.7,8388608.0,1269474.4,0.06666666666666668,1.0666666666666669,12.133333333333333,30.266666666666666
2013-07-17 22:45:53,1374101153,2,5851.9989,778.3158537,13.3,8388608.0,1191180.2666666666,0.0,0.7333333333333333,13.666666666666664,32.13333333333333
2013-07-17 22:50:53,1374101453,2,5851.9989,799.773183,13.666666666666668,8388608.0,1213549.6,0.06666666666666668,1.9333333333333331,13.8,36.6
2013-07-17 22:55:53,1374101753,2,5851.9989,830.9838437999998,14.2,8388608.0,1431652.8,0.0,2.066666666666667,12.933333333333335,31.8
2013-07-17 23:00:53,1374102053,2,5851.9989,829.0331775000001,14.166666666666668,8388608.0,1191180.5333333334,0.0,2.2666666666666666,12.266666666666667,30.33333333333333
2013-07-17 23:05:53,1374102353,2,5851.9989,752.9571917999999,12.866666666666667,8388608.0,1168811.4666666666,0.0,0.8666666666666667,12.133333333333333,30.13333333333333
2013-07-17 23:10:53,1374102653,2,5851.9989,916.813161,15.666666666666668,8388608.0,1191180.0,160.86666666666667,15.066666666666665,12.133333333333333,30.13333333333333
2013-07-17 23:15:53,1374102953,2,5851.9989,813.4278470999999,13.9,8388608.0,1040185.3333333335,0.0,0.8571428571428571,12.2,30.13333333333333
2013-07-17 23:20:53,1374103253,2,5851.9989,813.0098471785714,13.892857142857142,8388608.0,1114484.0,34.714285714285715,3.5,13.0,32.142857142857146
2013-07-17 23:25:53,1374103553,2,5851.9989,809.5265144999997,13.833333333333332,8388608.0,1286251.2,0.0,0.7333333333333333,13.666666666666664,35.266666666666666
2013-07-17 23:30:53,1374103853,2,5851.9989,821.2305123,14.033333333333333,8388608.0,1342174.4,0.0,0.8,12.666666666666664,31.4
2013-07-17 23:35:53,1374104153,2,5851.9989,821.2305123,14.033333333333333,8388608.0,1029000.5333333331,0.0,0.6428571428571429,12.2,30.13333333333333
2013-07-17 23:40:53,1374104453,2,5851.9989,801.7238492999999,13.7,8388608.0,1056962.666666667,0.0,0.6666666666666666,12.2,30.13333333333333
2013-07-17 23:45:53,1374104753,2,5851.9989,819.2798459999998,14.0,8388608.0,1006630.0,0.0,0.6428571428571429,12.785714285714285,32.0
2013-07-17 23:50:53,1374105053,2,5851.9989,829.0331775000001,14.166666666666668,8388608.0,1398099.2,0.0,0.7333333333333333,13.933333333333335,35.93333333333333
